Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE24,OUT049,2336.049643
FDW22,OUT045,3460.055992
DRD01,OUT027,2366.510075
NCZ18,OUT027,5407.884465
FDN49,OUT045,655.9823542
FDR22,OUT035,2011.527828
FDV08,OUT019,-1144.442791
FDY39,OUT046,2993.043252
FDV36,OUT049,2117.142325
FDO60,OUT045,695.491485
FDU04,OUT027,3425.568054
FDR20,OUT027,2287.138976
FDW19,OUT019,-114.2975052
FDU40,OUT049,3180.017694
FDK15,OUT045,1504.8671
DRF15,OUT035,2553.470695
FDQ25,OUT017,2916.022104
FDI48,OUT019,-1017.691347
FDS49,OUT046,1258.268716
FDV22,OUT046,2567.003775
NCV42,OUT046,1742.750655
FDX26,OUT046,2920.857826
FDI33,OUT018,1185.668964
FDZ14,OUT049,2088.944834
FDG10,OUT013,1023.682541
FDM38,OUT018,572.8845998
FDG26,OUT027,5498.048509
FDH46,OUT035,1835.084359
FDN13,OUT018,1318.120566
FDU57,OUT035,2532.787046
NCI06,OUT046,2830.87679
FDM38,OUT045,851.827651
NCG42,OUT010,122.4925493
FDL39,OUT045,2832.515336
FDT31,OUT019,1147.448711
FDV59,OUT013,3470.156142
FDB49,OUT035,1819.447947
FDD58,OUT049,1738.499974
DRN59,OUT046,747.093066
FDX48,OUT049,2587.302822
FDQ11,OUT049,4172.624148
FDY12,OUT049,961.7358718
FDQ11,OUT045,4027.28685
DRI11,OUT017,1959.899018
FDY32,OUT027,4037.943722
FDS51,OUT045,939.5490502
FDR19,OUT010,353.513945
DRB13,OUT018,2775.579665
FDS21,OUT035,1221.527104
FDQ40,OUT045,2779.218306
NCE55,OUT013,2792.295105
FDX43,OUT027,4077.435565
FDS12,OUT049,2094.809168
DRK01,OUT027,2967.186811
FDN25,OUT017,1029.019478
FDB60,OUT046,3103.663799
FDQ13,OUT017,1475.65302
DRK13,OUT045,3027.614296
DRF25,OUT018,325.1611683
NCD42,OUT019,-1242.169285
FDW25,OUT045,1320.504465
NCV29,OUT027,4282.480529
NCK42,OUT035,3524.062058
DRJ13,OUT027,3959.546106
DRD15,OUT017,3766.111652
FDM27,OUT045,2448.213812
FDZ50,OUT018,2693.263147
FDC04,OUT046,3834.530074
FDF50,OUT049,3209.708543
FDP15,OUT045,3996.174278
FDK46,OUT035,4237.437986
FDZ56,OUT018,2417.365005
FDY60,OUT049,2441.845399
FDB10,OUT035,3890.954242
FDR57,OUT045,2465.30012
FDU58,OUT049,3077.787928
FDH02,OUT046,1494.134174
FDP48,OUT013,2975.758304
FDI46,OUT035,4124.256267
FDW56,OUT013,3097.165126
NCM19,OUT010,-133.0338919
FDS50,OUT027,4953.843893
FDK24,OUT013,777.9675906
FDO36,OUT017,2965.874127
FDK45,OUT027,3302.481828
NCL05,OUT045,657.9970537
FDL32,OUT018,1532.860629
FDA28,OUT049,2161.164865
FDY36,OUT018,954.9317144
FDP32,OUT018,1762.34222
FDL50,OUT046,1982.191934
DRC24,OUT049,2507.301571
NCS18,OUT017,1810.390795
FDD16,OUT017,1337.862072
NCV18,OUT013,1379.481707
FDX07,OUT046,2927.568593
NCZ05,OUT027,3106.194124
NCI31,OUT013,628.101803
FDK14,OUT049,1461.351034
NCR06,OUT045,642.7570614
NCF54,OUT049,2824.557427
DRG23,OUT010,463.4257341
FDD53,OUT046,739.5450838
NCM31,OUT027,3658.84434
FDT16,OUT017,4279.979064
FDR40,OUT035,1490.795229
DRG25,OUT017,3028.568722
FDT10,OUT035,1187.829387
FDY32,OUT013,2629.133359
FDN50,OUT035,1702.746466
FDZ35,OUT019,-158.9774079
NCP54,OUT045,1865.40025
NCD07,OUT035,1923.172514
FDS02,OUT018,2878.944388
DRN59,OUT018,517.1377646
DRB24,OUT013,2505.658891
FDP37,OUT027,3463.276041
DRB01,OUT018,2726.187807
FDR47,OUT046,3098.266736
NCM31,OUT010,318.9640294
NCF06,OUT027,5519.298368
NCV17,OUT027,3513.667759
FDS10,OUT049,2940.047858
FDN52,OUT035,1552.340245
FDZ48,OUT013,1849.475453
FDJ48,OUT049,4027.553508
DRB13,OUT027,4507.000076
FDV59,OUT017,3540.994016
FDL32,OUT035,1965.189833
FDZ12,OUT035,2410.323211
NCR06,OUT027,2138.655285
FDP51,OUT017,2061.166162
FDY22,OUT013,2330.41537
FDZ38,OUT049,2822.059661
NCO54,OUT035,1032.41203
FDR23,OUT035,2923.79625
FDM38,OUT049,1046.947675
FDS25,OUT013,1870.272964
FDZ22,OUT013,1401.034099
FDZ20,OUT019,2132.462513
FDD45,OUT010,-388.6159213
FDN03,OUT049,4080.143801
NCW30,OUT046,4068.67775
FDY24,OUT027,2366.4925
FDJ26,OUT019,1492.127922
FDM15,OUT049,2570.791338
NCW54,OUT027,2376.246119
FDA23,OUT045,1560.64004
FDA39,OUT019,-1205.518248
FDZ12,OUT017,2400.517872
NCB42,OUT046,1845.542609
FDL16,OUT046,764.6356748
FDO24,OUT019,652.9012042
NCP42,OUT046,3048.464759
FDR19,OUT018,2095.857697
DRL01,OUT045,3603.585768
FDV37,OUT046,3151.784349
FDI41,OUT010,426.7859133
FDF58,OUT049,1139.644528
NCF43,OUT018,1968.289913
FDN02,OUT049,3356.075848
NCP41,OUT035,1859.741866
NCY17,OUT027,2172.600768
FDL58,OUT027,5673.795306
NCA30,OUT027,4394.809904
FDE46,OUT018,2133.11315
FDY38,OUT035,3831.895617
NCH29,OUT027,2983.554567
FDO20,OUT045,3966.598014
FDP44,OUT018,1422.699544
FDM02,OUT027,2897.638467
FDJ14,OUT027,2799.642702
FDH04,OUT010,-412.0514732
DRK23,OUT046,3980.439171
NCW05,OUT046,1673.795464
FDF12,OUT049,2438.956424
FDL51,OUT019,1515.345617
FDN03,OUT018,3716.975356
DRJ37,OUT049,2484.081511
FDM12,OUT019,1092.373158
FDA16,OUT045,3452.743594
NCB07,OUT017,3187.4612
NCI17,OUT019,-385.1726473
FDR51,OUT046,2365.219505
FDJ55,OUT045,3545.585927
NCZ17,OUT013,664.6703533
FDU25,OUT013,1024.939821
NCG18,OUT045,1588.754702
DRM11,OUT017,4188.336094
FDH16,OUT035,1634.443077
FDZ04,OUT018,749.8637222
NCX53,OUT035,2395.924943
FDX38,OUT027,2309.355022
FDX09,OUT046,2816.257347
NCW05,OUT018,1412.660047
NCS41,OUT017,3010.041913
FDI26,OUT046,2834.879126
NCZ41,OUT027,3442.089169
NCK06,OUT046,1955.679185
FDX23,OUT027,3019.513331
NCA42,OUT046,2493.306571
FDC20,OUT049,1008.004378
DRC49,OUT018,2006.322821
FDX01,OUT013,1921.093279
FDC08,OUT045,3543.782951
FDC02,OUT017,4184.180392
FDK10,OUT045,2788.762948
DRC24,OUT013,2461.16277
FDW16,OUT019,-352.566155
NCU06,OUT018,3315.023403
DRA59,OUT045,2875.557569
FDR24,OUT019,-391.0141273
DRL35,OUT018,448.8551417
FDA49,OUT013,1435.308825
NCC55,OUT046,602.2445059
DRD24,OUT019,382.2073949
NCE55,OUT049,2867.941573
FDT33,OUT045,2666.695827
NCT53,OUT013,2624.028232
FDS26,OUT046,4097.929577
FDL22,OUT018,1209.30928
FDP44,OUT017,1826.140813
FDC52,OUT018,2163.918473
FDI53,OUT010,658.1181508
FDZ23,OUT046,3009.159316
NCT18,OUT013,2904.91788
FDR13,OUT046,1926.619005
FDB09,OUT010,86.19231211
FDZ60,OUT013,1769.398773
FDB11,OUT046,3571.372806
FDC10,OUT018,1688.953553
FDW56,OUT035,3222.855618
FDK14,OUT027,2825.182269
DRE27,OUT027,2975.374681
FDA38,OUT017,3920.908649
FDT11,OUT045,2980.873432
FDP15,OUT035,4199.312017
FDV27,OUT035,1576.375175
FDS36,OUT027,3250.794988
FDY40,OUT027,2255.111632
NCF19,OUT049,916.5596191
FDF53,OUT045,2860.01636
FDS14,OUT027,3948.689945
FDE56,OUT046,1073.210948
FDZ19,OUT035,2967.988279
FDZ46,OUT013,1838.359472
FDR16,OUT046,3408.493746
FDG29,OUT018,437.9509072
NCE30,OUT017,3461.626376
FDZ40,OUT046,890.5772336
FDG58,OUT018,2240.845609
DRH03,OUT013,1554.305882
FDZ47,OUT045,1570.844139
FDV04,OUT018,2263.172601
FDZ10,OUT018,1747.76073
FDG46,OUT017,1975.648508
NCF07,OUT045,1518.602399
FDY44,OUT035,3282.142765
FDB21,OUT013,3850.007718
FDS20,OUT035,3046.831227
FDS49,OUT049,1396.16846
FDX55,OUT027,4927.523564
NCQ02,OUT018,2671.759787
FDR25,OUT013,4233.153277
DRG39,OUT045,819.7370278
FDB46,OUT046,3415.807643
NCC30,OUT018,2548.43636
FDE58,OUT035,2065.895961
FDC05,OUT019,1278.135522
FDY15,OUT046,2522.421499
FDG14,OUT046,2437.038407
FDL08,OUT049,3953.212714
FDQ47,OUT013,642.841213
FDN12,OUT035,1911.628063
FDW10,OUT013,2857.835804
FDD02,OUT035,2036.244665
FDX35,OUT010,1710.088796
FDT35,OUT046,2732.285609
DRN47,OUT019,976.5386463
FDB11,OUT010,1652.283449
FDN20,OUT045,2616.886377
FDB59,OUT035,3313.071044
FDJ58,OUT045,2713.209488
FDU60,OUT046,2683.639397
FDS03,OUT049,1188.627531
FDU40,OUT019,1174.866942
DRH15,OUT049,845.9533185
FDD04,OUT027,3743.763912
FDQ01,OUT046,4022.244859
FDF28,OUT035,2191.09444
FDD22,OUT010,-116.2133492
FDY19,OUT046,1892.3334
FDN33,OUT035,1684.151358
FDV36,OUT035,2171.81017
FDW01,OUT010,512.9454895
FDJ28,OUT049,3159.592664
FDB17,OUT035,2997.432151
FDM40,OUT049,2330.851428
FDV46,OUT045,2176.568757
FDQ44,OUT049,2018.843338
NCD42,OUT046,619.2815231
DRH37,OUT046,2594.16614
FDR10,OUT018,2335.798225
NCD06,OUT027,2195.95542
FDI53,OUT046,2597.59986
FDG16,OUT035,3564.766451
DRB25,OUT046,1710.373756
FDY09,OUT046,2792.490193
FDX48,OUT045,2417.078111
FDC03,OUT010,1195.385895
FDT47,OUT035,1750.286667
FDW44,OUT027,4214.290421
FDT24,OUT017,1357.94749
FDT12,OUT019,1754.175838
NCS38,OUT035,1938.556788
FDO39,OUT035,3079.731246
FDA13,OUT046,658.3946413
FDO48,OUT035,3689.280841
DRJ01,OUT017,2618.518098
FDD53,OUT018,407.6276197
NCT05,OUT049,4120.828899
FDQ51,OUT045,747.6592637
FDU60,OUT013,2732.270796
FDC59,OUT046,1073.874446
FDP36,OUT035,1054.242708
NCM19,OUT017,1872.030932
FDL16,OUT035,877.887319
FDE50,OUT018,2757.589353
NCR18,OUT013,762.1704948
NCD30,OUT035,1699.60963
FDH31,OUT013,1699.196672
FDD56,OUT019,883.2813175
FDC47,OUT049,3719.943734
FDZ21,OUT045,1509.583314
FDM01,OUT049,1791.112351
FDF24,OUT013,1428.435678
FDW23,OUT017,768.1023277
FDY52,OUT018,753.0154724
DRH37,OUT027,4039.86331
DRO47,OUT027,3250.273493
FDR25,OUT049,4327.462877
FDQ24,OUT027,5413.241449
DRJ51,OUT018,3352.066532
NCU06,OUT035,3750.879414
NCV18,OUT018,1023.478557
NCC06,OUT027,3473.747968
FDZ01,OUT018,1421.474697
FDT14,OUT017,2025.127175
FDD11,OUT019,2095.908848
FDN09,OUT017,3962.62878
NCO18,OUT010,891.2341726
FDZ50,OUT045,2846.938034
FDS44,OUT013,3841.441104
FDI36,OUT045,3110.331618
FDA26,OUT010,1538.433369
NCY53,OUT049,1878.669861
FDF32,OUT049,3256.54547
FDF59,OUT010,104.0008075
FDB20,OUT046,1250.941043
DRH11,OUT035,1078.906602
FDT03,OUT049,3053.16562
NCH06,OUT035,3989.157255
FDR55,OUT049,3109.017992
FDI10,OUT035,2917.49108
FDZ12,OUT045,2183.842598
FDM12,OUT049,3117.602748
DRB25,OUT045,1646.936131
NCS41,OUT013,2908.098223
NCT53,OUT049,2670.156076
NCD55,OUT013,691.4684053
FDY08,OUT049,2338.657153
NCP55,OUT049,985.8604367
FDA33,OUT013,2401.870295
FDQ33,OUT013,2398.441651
FDE45,OUT027,4309.48108
FDT26,OUT013,2010.021408
NCV53,OUT049,3858.651386
FDK60,OUT027,3065.014758
NCJ29,OUT046,1336.553113
FDI15,OUT045,4100.774302
FDX21,OUT013,1811.668503
FDV49,OUT019,2268.970771
DRO59,OUT046,1242.439299
FDZ14,OUT045,1945.165049
FDP32,OUT027,3467.433153
FDC33,OUT017,3297.21865
FDT14,OUT010,14.6587808
NCN54,OUT027,2712.583259
FDR57,OUT027,3976.758833
DRK12,OUT046,553.7691733
FDX52,OUT049,3195.138125
FDX08,OUT010,945.4843205
FDP10,OUT010,-236.5195116
NCP50,OUT045,1194.90196
NCL06,OUT013,4102.753277
FDP25,OUT013,3511.158023
FDE53,OUT013,1725.841197
FDL27,OUT017,1210.84126
FDC35,OUT049,3387.484331
DRJ47,OUT010,793.0542428
FDD16,OUT018,964.8261242
NCN42,OUT049,2420.646219
FDC38,OUT027,3566.797989
NCO07,OUT045,3277.009271
FDQ20,OUT049,767.7463226
FDI32,OUT046,1797.890875
FDN20,OUT010,800.0441969
DRJ51,OUT027,5061.515112
FDU08,OUT045,1519.198372
DRN37,OUT019,734.5224653
FDD05,OUT010,48.82581509
FDW15,OUT046,2414.852514
FDI52,OUT046,1982.530304
DRM11,OUT049,4213.508278
NCO06,OUT045,450.6371404
FDU38,OUT049,3118.605344
FDU59,OUT018,2294.51386
FDJ10,OUT046,2250.789066
FDM13,OUT049,2228.436774
NCJ30,OUT019,736.9151191
FDM45,OUT018,1676.320882
FDP36,OUT045,809.0996078
NCD30,OUT010,-363.9915279
FDN48,OUT017,1622.087797
FDY32,OUT049,2655.861503
FDU47,OUT046,2294.480115
FDF17,OUT019,1248.72074
FDP34,OUT017,2590.948918
FDA47,OUT049,2735.530288
DRD27,OUT027,3037.654815
FDW38,OUT045,865.3606898
FDZ15,OUT019,42.3178075
FDZ03,OUT027,4463.645576
NCN19,OUT049,3077.23304
FDG02,OUT035,3177.679123
FDS31,OUT035,3046.986065
FDW43,OUT019,1762.255348
FDZ47,OUT010,-274.1141792
FDO57,OUT017,2654.12465
NCL07,OUT013,678.4656744
NCV42,OUT013,1795.638457
FDP40,OUT017,1966.895872
FDP48,OUT019,1079.523295
FDH21,OUT017,2666.242675
NCP02,OUT049,1066.00584
FDK24,OUT049,869.6139097
FDC41,OUT045,1147.809977
FDF08,OUT017,1544.880072
FDO49,OUT017,982.3280749
FDS56,OUT027,5614.907475
FDX46,OUT018,768.6410464
FDQ07,OUT013,3556.268153
FDC32,OUT010,-441.5072522
FDT21,OUT019,2031.069513
FDG58,OUT045,2403.857425
FDW14,OUT049,1543.553813
DRA12,OUT027,3676.952645
FDV27,OUT013,1517.979
DRD25,OUT013,1823.993308
DRF48,OUT027,4396.241215
FDX24,OUT017,1618.217881
DRJ51,OUT046,3614.015463
FDE45,OUT045,2798.047098
FDE14,OUT046,1681.530259
FDG53,OUT045,2145.960388
FDT08,OUT046,2379.064973
DRC27,OUT027,5338.266216
FDG20,OUT035,2940.403764
FDC21,OUT046,1790.017868
FDV31,OUT018,2534.070586
FDB58,OUT045,2199.380319
FDV23,OUT046,1991.43174
FDA25,OUT019,-205.9084396
FDC15,OUT046,2502.358269
FDU47,OUT049,2346.809245
FDE23,OUT013,858.0860722
FDS08,OUT013,2850.913146
FDW03,OUT027,3183.207116
FDJ60,OUT018,2321.399533
FDM34,OUT017,2170.956802
FDW33,OUT013,1728.051197
FDZ40,OUT013,943.466473
FDE33,OUT018,1077.45097
NCC06,OUT010,108.6796234
FDU11,OUT046,1916.863947
FDL44,OUT017,2706.301769
NCZ29,OUT017,2110.357765
FDG28,OUT010,1966.925887
FDL12,OUT018,737.909207
FDD52,OUT017,1873.408739
FDO15,OUT013,1264.721815
NCN29,OUT027,2259.685973
FDW36,OUT013,1770.087354
FDB21,OUT046,3779.988705
FDZ28,OUT013,2135.85547
FDY10,OUT035,1987.756945
DRG39,OUT017,976.6476645
FDN28,OUT013,1700.35239
FDV15,OUT035,1815.647951
DRI13,OUT035,3581.634787
FDH20,OUT046,1601.588857
FDY51,OUT013,3514.898118
FDE16,OUT013,3333.582502
FDX40,OUT018,354.7409646
FDC48,OUT018,1048.445824
FDS14,OUT046,2491.905451
FDX56,OUT017,3448.360285
FDI10,OUT046,2763.796226
FDI14,OUT013,2300.663109
DRM48,OUT013,621.9311354
NCH07,OUT027,3945.087863
FDY26,OUT013,3413.027415
FDD02,OUT027,3365.006755
FDM12,OUT046,3024.813591
DRF01,OUT010,355.9481635
FDV36,OUT046,2032.117992
DRI59,OUT013,3558.201813
FDV03,OUT018,2217.025954
FDO39,OUT017,3042.731911
NCB07,OUT018,2826.021445
FDH38,OUT027,3325.661298
FDZ13,OUT035,1000.432392
NCZ30,OUT046,1945.620235
NCA06,OUT035,707.0678929
FDB04,OUT049,1550.301751
FDN50,OUT013,1584.828537
NCG06,OUT049,4128.366926
NCY17,OUT018,432.6209126
FDC23,OUT046,2847.260459
FDK33,OUT049,3467.079211
FDR03,OUT049,3406.396038
FDZ07,OUT045,1008.33323
FDO38,OUT013,1308.152533
FDS59,OUT046,1787.097032
DRM11,OUT019,2187.213987
FDX52,OUT027,4580.655907
DRJ35,OUT018,695.8699224
NCP53,OUT046,3760.878957
FDW15,OUT019,518.4427724
DRI47,OUT045,2218.553168
DRZ11,OUT035,2136.276879
FDS02,OUT013,3171.68797
DRD49,OUT018,3453.684597
FDW38,OUT049,1004.482059
FDR21,OUT019,926.4974628
FDE40,OUT013,1074.721487
FDI02,OUT045,1745.951497
FDQ04,OUT045,609.8960413
FDY14,OUT017,4291.437103
NCT54,OUT046,1526.18879
DRD25,OUT017,1888.569066
DRE01,OUT045,3719.045741
FDJ12,OUT010,1448.329561
NCZ05,OUT049,1747.715339
DRB25,OUT019,-168.1635509
NCC31,OUT045,2420.664853
FDM16,OUT045,1217.45659
DRG11,OUT049,1789.251831
FDV24,OUT027,3816.526076
FDV43,OUT046,748.2153627
FDG05,OUT018,2235.257387
FDV23,OUT010,74.37054455
FDI58,OUT018,1258.213909
FDQ11,OUT017,4222.208428
FDC05,OUT027,4576.812254
FDF40,OUT013,3991.711849
FDU02,OUT018,3321.506571
FDT32,OUT013,2989.684358
NCF06,OUT017,4208.6947
FDT46,OUT013,899.489109
FDR58,OUT010,-423.5950656
FDY04,OUT046,2628.275503
FDT58,OUT045,2586.084894
FDE46,OUT049,2528.950312
DRH11,OUT017,1020.908098
DRI51,OUT046,2706.623734
FDC35,OUT017,3354.575278
FDP45,OUT035,4178.568514
FDC45,OUT017,2786.865028
FDU01,OUT045,2903.39309
FDJ53,OUT010,22.83847921
FDJ46,OUT017,2869.179674
FDX07,OUT013,3016.640492
NCI30,OUT049,3984.635986
FDE47,OUT027,3444.233724
FDV48,OUT045,1259.147093
FDN16,OUT019,-204.0365378
FDM52,OUT013,2371.939852
FDA32,OUT027,4898.264468
FDH05,OUT017,3803.407732
FDW25,OUT010,-489.3505066
FDQ09,OUT046,1839.362496
NCM17,OUT010,-1172.3082
DRM59,OUT046,2458.350901
FDV47,OUT027,2817.342038
DRE15,OUT035,1351.056101
FDS25,OUT010,-144.2071036
NCZ05,OUT018,1384.52553
NCV05,OUT019,548.7626699
DRM37,OUT046,3094.450663
FDV58,OUT027,4522.134682
FDN22,OUT027,5434.377583
NCO06,OUT049,622.4240306
FDT56,OUT019,-892.3667996
FDM02,OUT013,1461.118972
FDA09,OUT046,2852.729744
NCC06,OUT035,2148.270538
NCL54,OUT049,2865.968398
NCB55,OUT017,1036.286851
FDB12,OUT017,1834.023103
NCA54,OUT049,2916.063005
NCS38,OUT049,1928.286568
FDC02,OUT049,4190.599955
FDK44,OUT019,839.5449763
FDE16,OUT035,3439.055357
NCS05,OUT035,2245.010277
FDZ59,OUT045,2623.402629
FDI20,OUT017,3476.378772
FDQ14,OUT046,2408.706919
FDF53,OUT017,3016.035638
FDW25,OUT017,1496.086166
NCQ43,OUT010,-222.4081039
FDX52,OUT013,3129.18996
FDE28,OUT045,3574.625407
FDN15,OUT017,2323.614948
FDO28,OUT017,2022.212556
FDQ33,OUT045,2338.100664
FDM22,OUT010,-966.3204502
FDJ03,OUT017,959.4215076
FDI16,OUT045,852.0588589
FDI09,OUT027,5280.771317
FDX55,OUT013,3480.164298
FDS23,OUT027,3490.156601
DRC12,OUT045,2960.171727
FDH41,OUT049,3516.24657
FDN01,OUT013,2812.495378
FDV55,OUT045,2227.134368
NCJ19,OUT013,925.6328941
NCY29,OUT010,-1020.788231
FDP03,OUT018,1739.552758
FDZ52,OUT045,1700.061016
FDH31,OUT010,-223.5100742
FDQ19,OUT018,3592.706816
FDS15,OUT035,1892.264008
FDN32,OUT017,3010.017291
FDH32,OUT049,1688.245887
FDF33,OUT017,1879.305009
FDJ22,OUT046,3020.114521
FDG56,OUT010,-848.2389602
FDC05,OUT046,3141.876344
FDK09,OUT013,3622.538429
NCV29,OUT045,2720.771427
NCC43,OUT019,2016.555699
NCA42,OUT049,2579.024113
FDC10,OUT046,1945.361698
FDC16,OUT013,1505.777923
NCL17,OUT013,2254.556888
FDA51,OUT035,1967.123415
FDW01,OUT017,2534.56084
NCF30,OUT045,1937.658186
FDN49,OUT013,769.2341757
FDY20,OUT045,1428.063124
FDC15,OUT045,2402.235886
FDY24,OUT046,881.4777383
NCG43,OUT017,1603.163017
FDA48,OUT013,3550.98282
NCF55,OUT017,720.2711578
FDL38,OUT049,1604.044725
NCQ29,OUT018,3772.589334
FDC34,OUT017,2621.032433
FDP36,OUT027,2361.615999
FDN50,OUT010,-345.5253699
FDO23,OUT049,1608.357726
FDT56,OUT013,1026.622181
FDT13,OUT027,4452.534808
FDZ03,OUT013,3048.228439
FDQ03,OUT010,1798.554321
FDU44,OUT045,2548.365266
FDD03,OUT049,3748.956047
NCH30,OUT013,1806.58109
FDS60,OUT010,943.6192289
FDG08,OUT046,2752.257681
FDX38,OUT017,949.2488679
FDD22,OUT017,1924.782352
FDW51,OUT013,3420.225948
FDL09,OUT017,2825.113068
FDZ60,OUT045,1656.150256
NCH07,OUT046,2501.944526
NCQ41,OUT049,3201.199394
FDW04,OUT049,2195.934895
FDI08,OUT027,5425.692688
FDR19,OUT019,458.0333802
FDV13,OUT046,1445.46339
FDB52,OUT017,4160.281919
FDZ48,OUT027,3245.50929
NCO14,OUT049,849.0099726
FDZ50,OUT013,3001.016248
FDN27,OUT019,-13.87118697
FDQ60,OUT013,2024.29144
FDR49,OUT017,872.0439345
DRJ35,OUT027,2468.243136
DRI49,OUT017,1400.232923
FDB47,OUT017,3432.372222
FDP37,OUT010,81.55618401
FDR26,OUT049,2898.318468
FDY31,OUT019,432.1653949
FDC11,OUT045,1364.824282
DRP47,OUT035,4065.091022
NCY54,OUT018,2398.321315
FDR27,OUT046,2155.232343
FDQ21,OUT019,84.77898533
NCQ29,OUT035,4244.943948
FDJ02,OUT046,2394.559281
FDE21,OUT018,1567.474058
FDM39,OUT046,2838.182468
FDZ01,OUT017,1761.156882
NCB19,OUT018,1095.152257
FDU03,OUT046,2879.083632
FDP27,OUT049,3071.769382
DRF01,OUT045,2219.808533
FDM03,OUT049,1821.44766
FDV01,OUT046,2516.518153
FDS16,OUT046,2372.383254
FDO45,OUT035,1638.466057
NCX06,OUT035,2997.022065
FDP13,OUT046,696.5547036
NCR38,OUT018,3670.369802
FDA01,OUT013,1029.393811
FDT26,OUT017,2037.275964
FDD44,OUT027,5568.85525
FDB26,OUT013,935.7073361
FDP45,OUT019,2107.403663
NCP55,OUT046,921.054756
FDT23,OUT017,1416.369681
FDO51,OUT045,644.8927196
FDA44,OUT046,949.5873468
NCJ31,OUT018,3460.274252
FDX37,OUT045,1537.720929
NCD18,OUT049,3700.998212
FDN40,OUT027,3903.747161
FDL33,OUT017,3192.482937
DRF48,OUT035,3126.726639
FDW08,OUT035,1823.783083
FDX39,OUT018,3139.969709
FDB38,OUT049,2672.721616
FDY46,OUT018,2678.280984
NCB06,OUT049,2588.432938
FDA34,OUT035,2903.295458
FDA35,OUT045,1909.134233
FDQ07,OUT035,3649.288174
FDU32,OUT045,1902.060329
FDU26,OUT013,2019.910317
FDU13,OUT010,382.9184204
FDO09,OUT035,4335.727989
FDW03,OUT019,-228.1204109
FDB38,OUT013,2634.415458
FDL26,OUT010,544.9789349
NCN43,OUT045,1899.323356
FDH08,OUT045,3601.063605
NCC31,OUT019,596.3789374
FDH14,OUT035,2418.424269
FDL40,OUT017,1703.390325
FDD20,OUT035,2124.276469
NCV53,OUT035,3928.873029
FDD16,OUT045,1136.001636
FDP24,OUT035,2064.222991
FDQ25,OUT045,2733.517435
FDM38,OUT035,1028.117579
NCT18,OUT010,907.3757766
FDM34,OUT049,2215.572284
DRH37,OUT010,718.7707486
NCE07,OUT013,2306.695335
FDG12,OUT013,1997.654492
FDB59,OUT010,1240.811021
FDS10,OUT018,2573.613933
FDN21,OUT010,661.7167547
FDM02,OUT045,1407.416218
FDO44,OUT049,1901.202953
NCN17,OUT017,1730.14935
FDH16,OUT018,1216.57917
FDL44,OUT046,2562.310237
FDY47,OUT017,2204.412534
DRI39,OUT046,892.0022352
NCX54,OUT018,1384.668986
FDE59,OUT046,625.6075256
FDO46,OUT045,2980.662269
DRE13,OUT046,1423.844687
FDW14,OUT013,1520.755867
FDF35,OUT046,1718.782425
FDO50,OUT019,-440.9968584
DRF49,OUT017,1937.162383
FDT60,OUT049,2114.163362
FDP38,OUT045,757.6107411
FDA31,OUT027,4187.04841
FDY52,OUT010,-863.0300355
FDD03,OUT027,5115.806822
FDN52,OUT018,1100.185949
FDU20,OUT010,53.85580527
FDD22,OUT035,1911.2493
NCB55,OUT019,-993.7777908
FDN27,OUT045,1843.846238
FDD16,OUT013,1283.427384
FDW48,OUT046,1296.474352
DRN35,OUT045,522.3766779
FDX25,OUT049,2959.384535
DRD49,OUT049,3800.678588
FDE21,OUT019,-50.6314715
FDN44,OUT035,2681.173371
DRC01,OUT049,894.632177
NCK30,OUT046,3957.194744
FDU39,OUT013,1007.342563
FDB49,OUT013,1637.343519
FDS12,OUT045,1930.794299
FDR57,OUT018,2236.16538
FDX22,OUT027,4811.678328
FDC60,OUT013,1532.803834
NCE42,OUT049,3753.329034
NCK42,OUT049,3506.040136
DRE01,OUT017,3906.118024
FDE57,OUT018,1987.757871
DRK59,OUT019,1794.915935
FDB10,OUT027,5175.42532
FDQ25,OUT046,2812.494973
FDY26,OUT017,3479.220774
FDG28,OUT049,3953.096494
FDM14,OUT049,1853.820082
NCH29,OUT049,1676.6259
FDD48,OUT049,1953.472144
FDC17,OUT045,3275.03852
DRH49,OUT027,2784.270667
FDN44,OUT018,2285.113381
FDC29,OUT045,1817.808704
DRK01,OUT019,-404.0603614
FDD48,OUT017,1949.333366
FDB59,OUT013,3192.27933
FDY45,OUT010,2085.911965
FDX60,OUT035,1413.747189
FDT09,OUT010,203.902473
DRB24,OUT018,2167.543496
FDL13,OUT035,3853.467467
FDN16,OUT035,1842.575801
FDK57,OUT013,1975.774293
FDO22,OUT027,2810.626279
FDC57,OUT010,1207.227233
FDZ13,OUT027,2305.498255
FDW27,OUT013,2530.016728
FDX10,OUT049,717.6402949
FDY08,OUT018,1991.373493
FDA49,OUT017,1499.208651
FDC32,OUT018,1242.651154
FDO04,OUT035,1042.967868
NCZ54,OUT013,2554.161187
FDY40,OUT045,779.4094313
FDW36,OUT045,1666.901743
FDE11,OUT017,3042.7824
DRE37,OUT045,2910.64253
NCK19,OUT017,3137.209865
FDT19,OUT035,2954.148784
FDE56,OUT045,969.290896
FDZ57,OUT010,164.2340246
FDB35,OUT035,1694.29836
FDF09,OUT010,-1287.173647
FDO34,OUT046,2689.703299
FDA55,OUT046,3605.569711
NCM18,OUT035,1118.500474
